label,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20,pc21,pc22,pc23,pc24,pc25,pc26,pc27,pc28,pc29,pc30,pc31,pc32,pc33,pc34,pc35,pc36,pc37,pc38,pc39,pc40,pc41,pc42,pc43,pc44,pc45,pc46,pc47,pc48,pc49,pc50,pc51,pc52,pc53,pc54,pc55,pc56,pc57,pc58,pc59,pc60,pc61,pc62,pc63,pc64,pc65,pc66,pc67,pc68,pc69,pc70,pc71,pc72,pc73,pc74,pc75,pc76,pc77,pc78,pc79,pc80,pc81,pc82,pc83,pc84,pc85,pc86,pc87,pc88,pc89,pc90,pc91,pc92,pc93,pc94,pc95,pc96,pc97,pc98,pc99,pc100,pc101,pc102,pc103,pc104,pc105,pc106,pc107,pc108,pc109,pc110,pc111,pc112,pc113,pc114,pc115
11,-25.54099888366916,1277.578828901103,-1745.9701876061129,-1545.39858252672,-894.3756783391865,314.34106831021506,1175.1230481352188,741.3979610971622,-1197.8157007951402,133.09010169950034,136.84346770752367,233.22438950167177,-134.87231857622496,-593.1622273051021,-430.9133189646546,794.7966283510774,-215.95503709236823,491.22775492728243,288.6593616934065,16.26912040954273,835.26292003471,-404.99911944187687,84.95097540574778,-44.462325410089726,-157.99038192396685,-123.92987832484778,65.96944799429298,-238.31055256510803,62.85707054485737,123.34634370487282,-126.23997965017253,248.20935501582719,93.16636975690608,-26.582108780506445,-451.6885965817662,-314.08033247140247,180.23151473825254,126.59459823079567,51.03581436411085,-142.25236260911618,-259.8252172310062,397.6892065857337,104.82670552715973,284.47281947357345,282.5547023793334,506.0407545361698,414.0010810593216,47.87019064680969,-310.57337170411796,-118.24940579509453,4.993596213612129,-179.5659129518294,-269.5778803562867,231.0419596622398,-185.58730838846623,-203.3860721123579,81.51447298501209,-353.57315366805227,-41.15810874081342,26.161942299821362,256.9460784604815,-15.633796653339473,-61.77606950201117,44.09362259273314,-142.10770160512942,-309.7873157789086,-96.27140503963349,244.3712434126211,161.35945429339625,115.73940609975045,140.3181146572431,274.77932275178745,69.08632861410366,348.6859932325126,255.56586493122595,40.643718481987946,-143.41308668701356,3.2875000587551675,31.161108295586697,54.79981145923104,14.397268108743692,207.3037945934919,46.52434388808757,-100.27809533542572,-129.18139339803065,173.144574725626,326.74500109071806,-220.2328932574446,164.656271592178,-43.072601665685966,-17.757616491813753,126.3681362576753,-164.34495022023825,-5.7998338611490965,-275.08474975435234,-279.64038443558036,360.43780868676185,47.083880658878435,-77.95056099489136,-68.40355555709705,51.975350651519605,-197.42478897531777,-127.8650122693595,-149.46688601156856,-94.96123628398477,-139.7670290999691,69.81231622652228,50.83151855791331,-80.5388858906797,17.580546602104228,-228.51482066557273,132.83526893560105,300.5368741909853,-69.85008127437456,-412.4720930193179
12,-2273.427832678818,-1254.4442583230693,-436.58097754505684,-371.9346689199877,-457.5540759328271,187.50233167838175,-737.7452134257636,-574.6221249741502,616.0270465759482,310.86757564038385,236.8310004468388,-264.4998977036023,421.25745471055154,-596.8506874557238,-124.55363626996646,320.0150532264369,191.74161402203114,-394.11242586514027,-235.62429384711476,-40.21341512653053,-395.93853808858205,-799.5811792719054,-103.61220326657349,-79.96152207784336,205.0303424604204,200.29817050198628,-317.9919664870233,56.06735061671629,394.1845558622684,606.0276395439206,450.093693313726,-23.918599356626768,50.35183515635461,160.67814886121405,32.252088457166074,-343.0748162772394,134.39436571630904,215.56921666695789,155.84134562426965,196.91262548450194,-54.30782296640366,-16.276875279944093,-24.94156782656194,-5.501544194103907,298.1451155515123,76.01108921310971,53.12372554372755,-193.2228895676976,24.06107448578326,-568.0259722867968,242.02352087793685,-334.60488902108926,-46.41253664260245,-101.19747475099288,-79.1287121204619,-49.94053327443334,29.86300776760616,269.11086977880757,-91.19573919020944,59.43763148197616,96.39304221852026,-224.8310044428395,-274.97587754449546,189.28270832568185,67.46592327481092,234.3377604064343,107.88210866273549,-81.37138327770413,-324.8895318721063,145.44134899029862,-254.5647389240876,-84.72920598787691,70.87953258353052,-150.45399493138297,-63.43635188059723,-39.98241623877194,-92.09960514135219,-209.44400564474682,-82.22746598303328,83.67324397447392,191.44955166340804,51.065128581809006,-201.26774352417988,87.16189352817183,22.300404046440022,54.15222367542912,30.02162823928949,-24.508157154657006,-12.12238747112145,-177.38734888173312,26.884106688024193,155.0233248199573,153.89177483030974,-70.55095630497196,65.48824461152299,-245.72320496756177,45.59144176778943,181.3591663441811,180.7827780774707,89.01976610954694,17.50777802468707,196.12144440317087,-44.541288483949906,51.40573845166688,93.35793912219896,119.90227235921442,-1.2786697458393306,-1.595443628577783,-193.1479858309056,84.48085979656037,-56.000824923282856,295.89210617902535,-2.41769147371906,-235.7633648361584,-147.21351636263046
12,-1474.5881074881047,-23.210252766053216,939.3178232442423,-915.8961433087654,-485.03472041035053,-13.399306125725971,-1634.5397837266114,-870.4259074234582,747.9271294763078,198.30171244888652,778.5830015092265,362.20421094807625,604.7849415493955,-486.2898678742902,-164.7385658925815,8.09423836996475,-76.95134568982601,-3.3067956077950615,-398.7176715983439,194.4338306842666,-277.45874565449134,-899.1711050263447,7.195108672480956,-550.5258484253268,314.69882391809927,312.39755162814345,-27.536866842752914,-10.86629858277404,330.41507027322336,502.25975608101055,209.3862639395275,25.368506646140546,-230.4837820896159,-128.63196437897523,-403.0825584269672,121.05422660875418,-160.97448099461252,126.17920553643722,224.22516851534544,-323.523232691311,-542.3481133775823,335.77946771635914,384.50847213570773,-362.4646530417992,-71.50997095046552,-111.0992731270571,-133.6767691230076,-287.5536391848217,-211.06033480594598,130.05154751827615,206.99588713162893,255.0363306767106,-199.44568393588332,-364.8007015417796,371.84404658529746,136.51256072648513,10.545475614369767,-60.781446796279,110.60039225609684,-148.39643839010827,219.5279027057223,-147.62656223041773,-135.20021800095623,130.1658512947294,199.10723872899268,-283.25969020524843,14.033650194745785,-56.703090000022925,196.5468662142818,-113.29886536833483,-16.58240062361964,-110.86684432625167,155.02941345207384,86.90617379929841,-47.776870759392125,-340.5267429097182,-154.618314877488,-47.88142618742137,93.36664556834091,290.5168000895421,79.58881944914295,95.82702659952487,-64.08160770787201,8.852337981417914,106.73854720194498,180.12571318178632,-145.77586555041083,47.5421888246846,35.26593216497107,34.34046886857271,338.0773224463448,51.041371140907465,-127.40441659825225,-104.66443730418831,265.0476793569161,-69.11333935562601,-79.75967046431246,-6.860360382376367,202.81763858036203,-222.95998739612648,100.37617421255558,-89.5640790352898,166.6260763607994,46.63059712526534,90.15775910217612,112.61120751904203,-34.95736057556737,60.8305665156572,-108.96028382877716,34.463859629712424,123.52301881782734,-146.4112378050121,-48.46176737777233,-147.04241411453174,-70.7239692545838
12,-1030.726899173262,-568.8695575686494,642.9692461385524,-563.6531367145973,-765.4236587019826,264.08971410301797,-2082.3755152282706,330.5389580790043,1133.3207381670447,132.4336981900477,189.09481538185415,-132.54674105155138,502.88239298062734,-623.2139468274246,-277.64413821787724,581.3936817071389,-643.2061658555201,-349.4926872748699,310.7950947708,-70.27162791333728,-278.546801485673,-233.39094580078813,-296.83117872797715,-299.395430617166,116.13495812207877,14.34063053746447,225.44145486720552,-62.94697688662287,368.64517366847497,16.329488113369532,-35.85535841454083,-624.9679791918106,318.4990397827878,335.2189232137013,-166.92681865173566,177.90771389611805,199.97466293539324,-186.0134431792162,-100.48143817229243,-285.46595726949374,-111.00859128679646,-7.932515143324075,-309.91553464798847,-150.9571286237182,-48.157084900025275,-19.245244344046107,253.4935760087633,293.4916110661474,152.70833580148766,-53.67103027224591,-148.38231010479254,450.383475162812,206.76848565348695,174.92964215511643,-297.4291452072388,-87.2466733779859,-17.328387358987058,-93.79723736637969,-128.3247542990585,-149.4691346500609,196.74760028961984,62.33249643602235,104.38453772871564,125.89669225802743,-161.63822155305903,198.31071312948717,-73.1593563338404,-358.51937372970474,155.37854842581908,321.91684038012676,28.247257898624987,130.19301346952815,109.79985158322873,76.23343911929524,294.00766573378246,-27.965207845425127,259.0705844708777,-33.11974420222308,124.93556983243238,1.2076531399384365,-27.265495302331722,105.22433738443829,253.87019051482594,143.1210392456305,-302.265004630503,-180.9079515895327,-61.02507754675615,133.64772693304752,-43.80873577311628,-14.356526967144163,-114.88001397133704,-267.1490550211418,-33.36551210528113,-65.02329951735742,-201.52702547420364,202.05342807424412,172.310652969178,-43.82853175211079,-284.379237563811,22.485857805688337,-165.9671343528277,107.86039323371898,172.91856031914097,84.19081265023559,-32.25111857502485,-80.33230057288742,44.226078804800096,314.6640220599738,137.0198803269089,66.75103922772094,157.00103850774065,79.79201266388877,66.76883724829186,211.44388736014326,20.386861392968214
12,-1149.3459380171655,-364.45298183069485,843.9020703561498,-550.7473660994011,-1340.088697611598,343.94536231434176,-1471.5271461705122,1.3104172183227778,1072.1853234404218,940.6883473685637,203.7272703771085,39.3794647580917,610.9327246348687,-686.0493905576442,-395.48661559448135,525.194033010937,-571.8636930904255,-50.85259681625782,-157.96810513700535,-156.05542141602444,-292.7317351056367,-667.0725609146184,-341.55682724374776,-42.733627820658896,51.02936480498876,-109.6369897866268,-77.78832401924059,232.8609839435145,290.49535558071017,103.85310537468547,-197.1082373439124,-255.7468923718631,272.5111320890829,154.27212102084872,70.85062961299721,81.62644234419423,455.73304292211367,-401.2119665059677,-149.17861157389225,-167.33153961343302,120.2590493060695,-223.91789970822424,-74.53127875444851,116.55196722988155,34.970192392843046,-184.21849237771542,-54.012591973329776,29.829743272126116,-28.65063359926408,76.39387441317726,-58.9785522519339,374.0140250575904,-446.11298308206625,324.83349721519517,-91.25076296120845,76.13914181091096,-202.6677878137099,189.5832951865848,-44.33319184001468,-80.58078597392837,2.229071901473162,25.30356925727029,-289.8872815442705,-47.191335390169456,-14.821819323664123,256.1418879201195,-21.82083956949324,251.4147651838442,-74.04642657133242,189.5906308964291,56.33274393875162,-102.85827573691947,-210.85998296743452,135.74898863025513,318.1825375156828,-195.43710355672494,102.61347355506734,171.5384652214959,82.40403815315565,-134.2896141711006,-67.10911623207097,219.07875980157294,-0.7739310608509786,-112.27189340836186,45.724878967528426,293.38452361922543,265.7351241668704,53.178965518337094,-62.61486385273773,-109.15010984508794,-99.40360158107656,160.3262863471945,-0.5606480997976035,98.058633209275,-103.24462649900134,-29.9711399716246,-88.97716964644563,-70.69369565952678,-3.8021963107129864,-93.3569196729063,-70.74085785697747,-31.325536274592466,169.74707389369556,-84.93595883075679,-54.4352892670386,22.33538832053782,-131.5949359942629,-61.656065414216094,102.26290771324808,219.04094156190695,-182.23516330688932,101.01369179640143,-268.4265456417716,-61.05422253020154,-66.20414953341141
12,-1242.873021964593,-1505.634625950135,-9.48165622854296,-940.052009725168,-740.6597282149486,32.74751434377791,-1015.4919115798987,157.1598806259701,513.0468224012291,126.01793141327195,9.737176249429595,-210.91017215021165,21.435679385426667,-644.0907480807641,-472.90350497298687,508.5699683244622,-27.701413036121078,-637.2791589211831,-80.2759608169425,-63.809015701574445,-91.42570931426775,-865.1654013995694,-222.5973689104875,152.72889235210218,-13.43168949431319,-230.33998224733898,227.0513141629296,-370.3414629244289,401.23829883838505,261.3175073963981,552.1327429213267,-372.6547472458091,32.975040999585,226.83573829082684,240.49404490435288,-11.800468317502137,103.80274250179099,190.10071367612056,117.83627420016713,241.87236369096158,223.12624143712367,157.76640642548094,-126.35340275772184,-62.958336695237236,-154.35553859460515,-38.00193286714337,84.70571090712869,134.69020933227046,-113.97540798013883,-277.638686680718,-82.4510909531491,384.1793884696451,52.816531304350775,68.87961518721897,-111.07984335500302,-49.927401436227804,21.20634008982257,81.06279744823428,-220.34763549456778,12.646388419276288,-169.05726612001462,-105.12341158867046,152.0809922688511,128.7144810166617,-160.62808002515473,-261.2778297564876,-38.548871274918696,-99.69806875801166,99.29091898384438,-36.24593676407473,144.88170223035564,54.95020664035002,-145.4196720839664,-182.39743920372712,180.509338661785,340.3375381789516,-107.91729287731278,161.70456480979922,-94.23750694505667,-108.61783396858759,-255.06262957650864,-27.447256302729258,58.11275606937468,-218.57063372172502,39.834968639080024,-146.12056450731745,40.30222557358375,-33.843678414324785,299.0533950364341,-150.77218195802547,-41.495960211845755,-275.83482975334925,-262.8177851020281,-382.7388271568819,-237.6986537485538,-59.10977244205217,-144.74851633348655,94.56060560258226,-30.580128701554955,307.43472342679235,235.82676223913734,-14.399587716837068,-256.64149695272533,74.5527545324029,112.00129263118882,100.8778313920447,-132.39596413965518,-128.51920047252003,-148.6507069762492,-25.82085098400625,-19.739212120330308,-287.93591518914184,-30.437239012050455,262.82549563077686,-17.33909548046394
13,-2478.3016818672427,463.6598986484243,1625.5478667374757,-407.00460702535077,103.04220759405497,34.52762412985229,108.25493923413683,-11.930904605857446,1058.6098625836669,386.8181425593793,1107.4284063331836,787.4450261786175,289.3628974497827,89.37250252271923,142.36726363935537,122.55483248741564,145.42245085722516,149.836515597329,171.47434597592843,381.9726705935528,93.10361644110856,125.4339275669514,125.02196718060219,-62.95797317112415,-127.98392709665609,304.4807804138765,72.41232105277928,331.1768991799301,-389.5316932059272,174.5919246065573,375.63066257889045,201.41582598890108,21.037811659645275,-39.177627847054026,189.72230898957466,-227.3955405089926,-18.008151727083096,410.559411661942,356.18300181241665,-345.05796794143794,-99.16382797612816,310.0256809204985,6.968980174797544,-29.743138534749747,211.90948492443758,4.45000382749113,-175.89228437366242,314.44182776947764,33.36423308272655,379.4389840088407,99.22196158297344,-11.326191535671072,-137.06275802341597,-341.78417519147473,135.8626147279312,-518.7347160596037,-19.349471700923083,-129.89881874376562,73.32034758954758,174.81348275926217,16.467517700665148,1.3733092512807268,353.05932161095376,-295.86397096803955,27.24693648806629,327.15280582359173,-67.69817625877155,-21.067417001785522,188.617746247049,43.45312534082768,323.05658007633514,-47.73331801343054,68.5093731384619,163.83475773671856,-46.9982108423585,-32.50680064357404,-149.75349971855533,313.45033726834964,12.003779880686515,-8.460427299378702,135.02924851397736,275.991293196931,142.69771919929215,-43.934579926400886,133.86663634941348,-204.53757120603004,64.05317161366015,-43.06501453608683,-117.82020289248958,-74.97804058683835,-114.1311015983431,-152.2088652685417,82.70521463908958,-37.596510656544886,23.06503162171883,-95.4737674874396,58.54278157290588,-83.35329474135321,91.44272933407913,199.71396665131596,-82.40224429635775,-16.31892501329426,78.44936671563514,86.65176933277192,36.57312017505262,77.11716062798068,115.00378320327285,118.0811526032283,17.601960871798465,-86.3497079319099,-89.09542754115623,-86.13152168718818,68.44849814563355,-34.223637433609476,82.03682787241681
13,-2762.589133624009,190.52560928086135,1683.7208052637886,-254.5160109229673,822.0631984202012,-990.931245715985,354.6451589301833,-892.9302975249282,193.2301845894111,134.44782395628692,385.62585079280973,472.03546383909145,165.35161747247443,679.4835417742395,-489.8482216617875,586.1236535206103,68.71175944681471,20.66212899200576,91.71270344668933,57.365302122496374,-13.264813106111838,660.7270393405277,-6.027773177039608,209.99065223733658,-194.61932124342744,185.96839170645347,207.46954018756463,24.794822875053974,240.91824291794813,-178.51026531942645,113.71593245802872,76.80998891459612,358.9725585866488,-278.34896442377425,-19.627891017998607,-487.7227877768118,61.27616368795327,-33.8591122368435,530.4933589109291,-263.4301595342521,-189.5695332102679,394.8940138011521,-152.131984307109,313.40192877534435,-239.09022338917532,14.828441811447341,-13.873370270919144,91.34693181247474,-422.2750561893767,-235.35610004535323,-297.5524776648687,-152.99291997607338,-94.7367001558336,310.4570374708639,-329.9405719894724,-126.68244968281692,328.11450188423476,-103.60641009078131,117.90118029426364,101.0832865855583,-69.21002608135066,116.89010116503441,-56.758049999530506,359.8713605169776,17.61431496016245,114.45361108117028,51.611543097579506,-244.28675757650572,-46.005096849636146,-296.5955599543448,-169.4014705965974,-122.05615849191933,-58.14972960028059,-519.8971732066648,-272.325902787806,-190.81151185463509,-88.80471940632624,-93.69866407245179,158.26300783772902,58.24499865657354,-176.6891219168566,112.74478451651729,-103.38278850963029,-89.65613559672335,-154.1387757768966,26.41882243258214,-93.63834929409398,-33.71954051617974,144.28831817652627,-69.8377242130454,7.35004595811073,81.45806138140466,-100.06198822275896,-32.39320740697458,-85.11105113414317,39.70974175090083,-101.55314902292446,149.0458369614328,31.022189589573294,160.72980622593448,218.86791825149146,132.37842958311495,10.723260389903661,21.26104055421233,-52.734789780195385,-90.00458020645442,-36.650017492122544,110.47665166093554,-28.084494556016885,-26.470274639762195,89.63807562798695,68.92905613456314,113.37448211728218,91.56122237996921,149.54711221574019
13,-2558.0964227613954,-279.53230072956956,1153.5999978976479,62.885448995744156,-237.34389698472125,-368.2269139754032,537.5103655447344,-91.24664818243424,719.4916934473391,360.03583001866906,617.2903655934344,447.4455995299427,125.22723610138895,67.5555777510929,82.00582426974648,-20.232372934059843,341.38623694582515,-319.31533199929413,329.69110231536877,292.6183276308804,95.75999954343742,380.6259730797733,168.24983166089686,222.40645002782293,-435.12415161659527,-14.16217383803339,102.45603799685,256.63446729923277,-559.9776239094604,151.56956291873837,525.4871090222618,-91.76648546059178,280.54273663219715,136.7094414924658,137.0127880051231,-106.87422153534087,235.80684316074064,747.9865724509491,244.97196231211723,153.8650360170069,379.43692305738716,-96.97816813542521,68.9011474476307,109.55926255268005,237.7678800817463,419.8490510195445,-132.4193674083885,250.39704763545143,61.70477375035627,233.93498281635163,-177.41691760515315,-15.607688950370996,-37.20009473782652,-169.09850027914564,74.46274060374724,-290.5342337037862,-116.51364950694152,95.31795277469992,109.67917088718552,-140.82764872499737,156.52016282742073,65.27388075052654,25.20160111377122,64.61025210408783,-122.65101121761411,229.0607098814654,-225.69228852463604,25.928690783336478,-144.42564607577776,356.11096257902346,-289.3703046016919,-148.64729688512466,95.35714050217594,51.942121056722094,118.74061762079536,161.63917553922693,-284.42742934606576,-92.74896733195071,-0.9920619681451868,35.1605761011745,-78.06123584698109,-52.297001840331035,-59.632493107285896,-231.98475717582062,-9.724828097385103,35.361206005130335,109.99253755854878,330.7027761696178,93.81287482289542,213.56179013015873,-25.566921864666742,-10.449096085722651,299.9062000633163,217.73806973301504,-39.15788683469288,-45.34099218634536,180.30590973877682,-171.06596134066493,-315.73693052489995,-64.80860670552448,3.4187788633614318,221.6328825128761,-87.46373331600248,-115.6704174256389,-48.20822974135581,205.47818405451662,-138.59206824749322,-220.76588324643743,-211.32051394561168,240.94841563165903,246.40096231748967,139.23107057856413,157.12519896094187,-206.78271471160497,73.1196666478513
13,-2791.161387887498,-493.11930334354264,1204.1068322360118,51.44157431401623,188.38195744970807,-240.53972130108374,352.27230943311275,-176.73088264959424,732.3978214115103,-355.2824025098285,823.5071549578706,740.6858561051822,52.75161072543517,395.6783007721644,452.8456573685346,-252.67754931142096,-173.12183928614886,10.602029885419814,79.23253650671052,-172.22587564083392,-327.6687708365373,203.01254779679886,213.96835226180085,-118.52404015768187,345.20324566786036,46.53103105388418,-22.782949974880133,-50.051379753351135,-509.95818562078665,402.0473353060809,7.206035272032163,113.01928617408477,16.413958812443333,44.259340545263306,-162.02281953216394,-219.50720961867154,180.2355316912883,-60.06903482722979,192.62531031725524,316.3307542583724,45.422429839992226,290.9323298517163,224.60606208835767,-288.94586139190983,92.57865416177762,22.812675124154225,-167.74173749486408,-287.90840006602275,-284.2789374121487,-370.3359497495013,-243.4079098251973,-160.43693842978973,-62.869654903491465,-80.73547224507264,9.106965253210703,-258.7658281305091,-276.5078678394757,75.94758717469992,-505.6167206123412,-213.1996125122621,-191.90889496965497,253.5386930389627,363.71249464781204,-112.6857534079786,-142.34236559319788,-60.36667247482667,-193.75119685028486,61.74978646293999,-72.66585826209811,198.54367275671342,-86.82562580873422,41.63295509665626,147.46836122822407,-187.77687669855445,202.56677496783857,160.62381299270066,-45.59930220000139,285.74918450709447,-413.7354061155664,-211.68273756567416,-143.06344940067194,100.24664900178979,97.71632139939936,103.11363216723839,-185.08128623324197,351.2534132013182,472.2658874647996,-314.55981210344163,-67.15801680657802,-58.01017834602007,5.030391671081567,218.24641710944783,41.1923938249811,258.47781879505266,70.5342940008755,-25.291206864600976,154.8871069238647,-77.24664036727667,-53.249417767504795,57.685451790122585,-267.40037031675126,30.75226297241656,-33.65139750124801,384.667377767919,16.015342991529295,-471.321157619282,-1.754726240688143,196.34080938262179,-87.79827842527935,-157.36883242326638,99.28984155153235,-153.14554650645965,-99.87789869988453,128.78921849625672,27.441642988746544
13,-2403.4096526094745,-630.2136189689114,910.8670349577318,492.2767236972404,-612.9719476181948,74.3366690339542,358.6643539441337,330.26270340452675,561.3555505365,324.3043543705392,340.92508020731316,359.0073633696203,444.5745549996544,109.05683993278302,238.05351878513707,48.78335930100365,163.99929271569803,-540.5126413323047,338.5732701977204,32.78777633699656,-213.72908026066887,-300.03985803981834,52.1066714595603,269.63465548963785,-263.98030350358226,77.37418688353654,-21.674372837634884,278.1131511526072,-877.9422785710775,244.42229324935755,136.5621425945515,-279.5594780177471,134.65450021732232,-101.60461751216948,299.1690347197434,-218.04656664745193,282.3102455488049,517.9801075586032,-34.34231449267749,423.919847169584,148.91895616417816,52.55673227117702,-0.46976241905412053,-57.1435628822379,-55.62958989713819,-119.07908935126221,-219.1893558102743,276.37091244993843,-333.5046895194167,367.08742040850467,168.4636000211747,-5.734120097992701,-194.6133841138707,-182.82418065626177,-59.3324353825281,102.75695735841771,117.45277215066568,-196.6090548391417,366.71878309617097,-103.06340126996929,309.06925916292766,-175.19907624127737,146.54880955559335,101.20337251284113,-22.90242092580081,-2.2331238004620246,115.55308425121459,188.05660720316743,284.8778787470582,-50.410047096919996,97.31854601546442,132.41442044698994,-14.018315579615296,156.3071491790394,-226.61128862929505,224.75374264393386,202.8739133954368,-25.12827474970719,44.067595897235165,238.59716431867648,52.88697635208214,-344.7844322463304,28.21482642108453,-158.10164465859748,46.131384820536496,-91.740914077522,122.21448103711528,151.56632404609476,4.965312502672655,147.094507554178,137.14941153381537,-72.21823636437557,-117.98645206384022,201.11828705885196,-113.10768110886312,72.81300629114135,-307.9291943453895,14.04641119508603,95.38749047009694,27.104266565083098,318.07682384049855,21.688677509388327,18.29826610035616,-200.68815747667435,-38.922613114356764,-128.09064949117337,-219.0859355889536,-34.7120191410143,118.11457616604848,-68.47949578274668,-29.19753074749905,67.32881919641409,-62.65439240715502,-92.5777888211241,11.666585704225845
14,-1953.0472019838742,3107.1384286529988,697.7745395161339,-50.55453100102861,-697.7728723065914,-1028.1130257578372,-212.00201367113866,1391.4820359352238,-274.84661267499064,-922.0201842123014,781.1520137475145,-623.336679822743,-19.556932468587178,525.8242183522732,-640.3737741507545,-18.75927960081971,392.2687510053678,624.3910700747101,54.36310805442099,328.59796755870445,-290.653401926141,333.88514971404476,-303.14249905354075,-50.424000830978976,-4.188948120538235,-676.2352279179628,-438.46893637519736,-510.27752536704236,-24.98086619754396,83.61744338286312,-61.33309667233278,-32.675489913975234,215.83752870145508,73.4230885981284,203.59168401120277,168.58495116985594,-23.12502344615214,117.34001237170473,80.28875646704827,-222.04953444313855,217.808955454791,152.3820139717119,17.87559031635552,365.8332058636773,41.77497532507738,166.57798508503907,-342.3278453920625,176.40484409822778,1.7024651699444426,-249.0433401087611,-33.054405358774595,112.98091950855503,111.05994021578705,-231.08109108007315,10.134662743064519,-158.03970998205628,-201.85675017221467,245.74660735399624,-182.8976929343793,-19.192644751646156,18.427091678669356,101.62270053407795,-363.4764855108338,388.45531722727964,139.1321718027769,-0.9857283967814112,59.03529639189642,-150.67821839654283,-195.95849161435933,354.269651008717,106.37723029197949,151.31655893306294,149.20803887986273,106.81120426090419,-158.6889575717788,-204.43169996578803,276.75736913509127,-351.505342092486,-167.14675931219065,311.22988690204255,-630.7207934662501,180.34629288232188,134.7349414973681,105.45078783703859,-4.529598923990452,121.9565240576099,-379.3013287483625,53.336743156514174,-190.2546457281679,356.04835364063473,-153.30150651346318,-343.02370158681583,-165.89938723724208,311.72536236855177,159.86841840294687,-376.387148070526,94.23778603804,-276.5436812781569,189.92692498355675,240.91378743167155,120.96832647716221,-334.4751662947351,-41.03000287424596,-112.9546889415607,-112.63014468948104,39.07080812779894,-133.97192253203394,-9.007136599829188,-234.4583254221582,-103.0463833376228,-54.43652494279005,-126.45664558112522,-321.4225125901759,56.234388681563324,-95.7578297331734
14,-1853.595335383445,2971.4717266472003,581.0182703449921,124.32838338007193,-681.6418855573517,-579.8160000633625,-456.06947622119174,1654.9909207245585,-247.40164405526565,-887.9014767887588,641.2148926242029,-480.0714458646851,75.48947318259152,408.3110182836533,-255.47179390710392,-536.141998787154,268.5427616913804,640.2196976666168,-46.328726183891185,641.7163088164172,-246.67160239598905,225.62908201762787,-321.5798249689251,-284.86133771625475,83.99545729920116,-296.8448069096318,144.8869655603225,-494.9207974742599,297.914299845989,137.37691987558406,-294.33118321098107,-198.7695354917842,-326.5410568430588,-26.878141399423967,-118.68115967690949,234.85158150675875,331.99305613693195,121.38078820802733,-292.0510930227926,58.38252033854229,314.779812829956,-189.25628469928026,-476.6687871670294,265.7641224818072,556.0340331005082,-457.0363680122658,-196.71676749242008,409.4299722726807,-195.7784273042092,-9.680107573876148,333.67986956269283,601.2375559983043,-305.8032484148143,-11.63789867606435,-122.31982607811985,62.88256183454109,-13.230675517095648,-88.98943381725648,266.80221227977535,-25.26753509247139,-192.23329459751375,-140.8886345190898,15.319847422370668,311.1480636094689,-13.655295394040582,-210.8017980234564,-226.9635799317809,-81.99802696359055,-374.08241127296054,-100.69393452960895,308.56830736501246,207.62617481587,355.90472317577843,-79.86729317880594,-372.398726410367,218.76988879658234,-208.76599226547765,75.00981423662603,195.05002702414328,-440.95469940070797,151.49490005687133,-31.08714594984036,-156.66669694849432,166.88517281867834,18.423893075041732,-135.23519195345446,-29.630864449081706,-182.91087527758245,272.55702122514714,49.06969429179054,-164.81118012955613,548.8234999585675,84.27182316857717,-159.57483339819754,-118.94929987830456,103.8974720765572,-39.95854612205679,213.28503390916998,15.007811417032007,-284.0262408310516,-87.8868684085326,223.41378399618108,54.50074778008641,-91.39852289899899,205.57364179383234,-56.06694441433278,67.01009256851754,90.99108654870597,-119.82666067045206,36.799092302805995,-11.361692326800158,125.22501112552621,137.2016056154989,-130.2278883377379,163.11596811168374
