label,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20,pc21,pc22,pc23,pc24,pc25,pc26,pc27,pc28,pc29,pc30,pc31,pc32,pc33,pc34,pc35,pc36,pc37,pc38,pc39,pc40,pc41,pc42,pc43,pc44,pc45,pc46,pc47,pc48,pc49,pc50,pc51,pc52,pc53,pc54,pc55,pc56,pc57,pc58,pc59,pc60,pc61,pc62,pc63,pc64,pc65,pc66,pc67,pc68,pc69,pc70,pc71,pc72,pc73,pc74,pc75,pc76
3,-95.08503702035812,-394.897333160383,503.3921201002423,-280.62170427074835,-1194.9232764924384,765.1713177142353,57.348671404859914,227.96316997306738,256.3882024367274,754.8834698377958,-138.1182444400593,702.5257779009098,22.09926685369122,-76.06336252593505,-180.18583139276558,-251.56353067092317,-294.0621188989957,-198.34183559246642,-53.438318140708944,-962.3049666035477,-776.8701600484117,-4.882968739652519,380.82665451158874,229.60571126353514,-56.58413538615599,-428.52671041551264,-179.74996325996332,76.92878808620392,-101.85879158893863,-367.7631118571027,-48.40536893462148,305.4683876778638,-167.62413778845374,-156.82708874099444,154.81492401895332,55.51545333682373,118.83178694488379,194.05670785039018,55.72439304017899,94.96732054160852,235.75008051537225,271.4259147908113,30.18604200567343,95.12514303893367,-87.3783248136634,-235.40690621713082,-117.61377993735951,5.406217918671853,-261.70924339487703,231.13284437304605,-36.790018632142264,20.33583298889988,134.66231438802384,215.77495498592083,-41.507060196634036,-63.93421133129807,60.191957983701386,86.14254239897289,130.34692336431078,29.32072403235911,-98.9706648439911,-189.85690421511583,-81.82262919240839,191.92034560045093,107.90895053549018,-156.36706582243983,111.52349146474013,-38.764804790751484,-28.58377690036344,82.42382477998613,68.38260859447857,167.43380126820566,-63.18696819411317,204.76995506362428,-76.23999501217867,25.443254126224858
3,-274.8726748178711,-562.0756026969506,432.5391621839607,480.03246552614456,-1486.6761389436283,505.6742655244809,213.80109559892713,212.2567992583191,314.72955479985893,281.0924956822854,-725.1540964677956,706.9400254847291,-88.87674795225252,417.5338321478235,-214.35301222632725,-251.98051817364768,-639.4444968913201,-27.55044714927736,-24.883767356634344,-744.2969187574176,-173.271204724075,-95.98511596289006,568.4070785119973,88.22129319004551,14.843405167640974,-221.83993716573536,-318.32321484526994,228.90653038913032,-134.24486050021773,-503.2990457623903,91.07417976496588,461.3008198687898,-393.4060442810533,25.020354217411228,-151.53471601110712,232.24974317911244,-207.38875378357295,261.6905521166325,-229.0642027849909,-111.90015344591795,-110.63869148559777,279.189302633671,42.71430918398259,-215.57185157413966,20.529702681409063,72.66661812302412,245.23268866653723,-27.802033261139776,-322.93782323475597,67.93935215857995,-69.45250541827413,-22.113885840558282,162.74597362175496,-191.9248439847886,62.77299503548106,-376.7235925963752,-163.70897329507164,157.84586517213904,-208.39151056437584,-285.2872985997059,-130.27996131515164,-108.53610910418269,-118.35313193071394,213.01982872366335,155.34932771726847,-194.9739153186389,42.55725284045402,-110.60506191171048,-166.4774122492051,-258.26251776182266,-146.59572743010824,-103.57314413633262,-173.37532844049443,48.52780165174161,31.411864131502576,-126.70177595171555
3,-1122.8631353989506,556.05756628769,1011.6066812251321,-1340.479336239078,27.09436500075619,252.28905359889427,411.13632467221754,-956.8106998526835,467.5499840993521,-440.2044100313072,-312.6055999384136,915.0937547581905,13.53749867154048,282.1808300464742,-344.6959240865132,-99.59523011608002,-563.4068162674054,99.59710083497933,-496.9061342075854,-371.2482952021693,-201.2809790788156,326.38327035112155,-200.45763287502035,57.10761182883094,105.89170436355347,140.49091456388618,-197.00876875224483,-51.39384702667426,358.93853573303426,-140.7087360032207,-416.76363131238156,172.23879197477208,-86.9613039456583,-369.58791805326274,232.6419647223683,341.6237212008444,-2.7145029972864796,298.9699286578624,285.8473940383368,-73.90229596958885,107.30874682235498,335.2075184820547,-15.704106145654288,-102.2644686470793,93.88376528763989,139.95455249365884,108.03534136849798,-349.98613349454337,-102.6522421911828,90.9222757148455,-567.836774313579,85.80021542944888,-329.9273486128313,187.24279833804295,-195.41965067913478,4.369974487528118,25.83763370499768,202.19243836884493,302.2184685892928,87.65693694066174,26.419579661628518,-108.35041465035425,-78.89434986528764,30.448983031972055,-115.75310555433762,-41.3922817218045,-221.82298544084315,160.45416538732803,32.10618504272365,296.99732607024697,-50.66538605777144,-167.06906907338964,424.761915542496,-469.192862379643,36.76257754287221,100.93723220254068
3,-166.14574143712892,-1189.1896444291274,213.42150779546853,-1328.4836559982116,-737.7671178108054,231.44209172709841,82.47887516015686,-401.46882713464515,95.91146716112709,-467.88841890731595,129.7266226180684,674.3352011474377,-233.52788830908497,-338.3264439686072,-231.0236908969709,-533.1333795191296,-247.99225151397195,-247.3130232290198,44.715148280040324,-781.1742016695658,-77.58441851070086,260.72572163171844,99.7076257365551,-70.37654044517654,308.20836650661977,-10.771208798337454,-31.988734760486516,-354.8046186690205,-21.2441883302822,-451.0384755103792,-117.96291526983191,416.04950517121813,-505.58629751185833,-66.22763159213164,288.22505507311706,-33.98012286050574,6.03208868684927,146.46557427533554,-116.62597761117567,-304.2874251731761,-322.0600002002634,214.22629618510456,-151.5170545179064,50.799195061706115,33.1510954990264,-204.88913222383343,-359.4117177358685,323.32930321431684,205.72783612794302,130.0677587743293,-127.92134549176126,139.2155879316266,71.31700625931573,-164.27119159729028,77.68740753004927,-77.90367958226904,-27.621071651930443,-266.3280123889385,-53.008414197638096,272.5958476137885,-58.08235500833083,-350.4589695560336,-108.03691610826672,-55.578410255598456,268.96983325648864,-38.176722436594694,-353.7958273349169,-2.6168413746363957,-29.47314794421319,281.72767920405937,-91.27098523714245,-48.89520150720324,139.6571993085572,137.01904526025743,81.90385259685172,157.842425518478
3,-445.1318267684376,-1286.0222468535055,-126.51424350005466,252.62917216823428,-1651.18129268873,388.2205008398967,497.64083864524423,67.99633018767952,124.21208491714927,137.4619607320884,-354.8578861996773,557.4849420464863,-10.455605566288384,-329.14533237999456,-393.2061605015801,-114.74736652200886,-273.816221630466,-201.6927304400851,-264.8553844515581,-280.60132289392027,-397.4718553108827,-375.1544855807633,398.2992601326576,228.3875275530603,-102.86833061041817,-463.82952574880187,-319.56254976913795,109.31259425298596,117.36750855603572,-137.25230770165413,12.404446433062784,501.1922221570311,-321.492142131819,167.53004278298562,72.5420595901923,141.810949273207,10.022348731093405,303.937356952383,-158.3845753969436,43.35752008637908,-124.9464377379248,119.2332202258225,-261.96504528348646,166.47806075983067,12.6995863204687,-142.76988584570034,48.92661618474128,-54.76911574466458,-241.88366081381793,158.48268849269542,-86.82068028425005,-43.67612856982804,79.63772239772696,143.93109717456701,-111.37988379281173,-359.4114121635282,282.192226199532,300.85858488944484,56.50763956859936,139.673958412266,-175.4692176263832,-342.1415135234029,-83.45117734378945,13.563995060811127,404.2797021410274,-144.69517852548947,64.03247774294826,-88.10560040536856,-74.79151302221767,-158.6843542109877,101.96494603125639,54.51390994007302,-108.73610708250902,-4.522929889826564,209.01357424693413,-24.661961703691937
4,204.24221270209554,-611.4511352215604,204.32710422861652,-1119.7292752585906,-392.6376867007334,1118.9387453145303,355.0010521149677,-997.2450530008298,190.93414325385456,187.14950687257715,-21.23065397491789,5.733525299994071,-1.1153539669625232,17.454002588999835,-29.837748060290743,223.55287030582952,437.33106876823456,351.77999740993073,313.248754892695,775.645962196509,256.4773853050381,826.9452380210577,-534.7839818692061,-217.02027879684206,-132.17059720709108,-57.18587461649352,-202.10874725626837,602.998468945895,-1.1790360767661472,184.0494591384138,285.12018038332604,-27.07149604253752,172.83196277909977,462.4705811318357,192.8511009601217,214.85734105305687,-121.15286987798773,-121.00187348130189,-379.08051807386516,-79.18028950157932,93.9067034100277,-188.37376905589875,-127.36282434640964,-51.21667217018544,-79.87384090793864,56.948012187112425,-80.18962684781408,-361.34125223759327,-269.16025617484695,119.30619939826218,-71.4283277351305,125.20103248035124,105.40378691867352,10.226305179973128,-37.531355469743275,-277.4012112835798,135.4777136635808,276.2417655354666,-177.79105806323855,184.2563756376781,229.71365706062437,-42.86955022082676,-51.51727232485737,98.5388433943172,-35.04215673783321,-300.6566439811593,-181.12784050259174,86.61818992192697,-218.0525104746848,50.65285086374282,121.55387963749226,226.23680749336376,166.7822230091507,-30.82187455083049,37.90268558284667,8.932600728826007
4,-184.53544341794776,-150.30472562884856,178.10109009817157,-1190.7460300603634,-294.46185040031503,1012.6022713765276,471.72650024805114,-1262.3415267497573,211.1287455460509,-490.9097631143729,-120.41533386464523,156.43334846651038,184.52591000347698,167.4698016226764,52.91871802813748,207.4797568403802,259.8408690399276,280.1293619473602,101.88657054263548,410.3729711742868,276.01563215809404,714.4417167668639,-724.4578113630471,-72.89359785956367,-92.00260626172364,123.52247248398007,-260.7672480987259,543.7599807269302,101.50251951185821,398.96327991104783,-106.12620180909335,-204.43109153368823,125.3531935967532,220.8382623283332,161.27320370013203,307.01304698275374,5.807520329661517,-329.0185195791402,-293.46352862458275,151.01000176281758,-23.45303480038246,-156.93217551917803,76.52343194145854,-19.65542375133885,-391.0332576056144,-62.59487794543743,-206.82247931623996,-333.06358907674905,-602.1292827675795,15.543699817483152,171.65307066633858,186.9781326019226,38.35739878907772,69.88609710801818,-187.18240856924115,-60.327345718105356,-9.138781333434387,136.0746574179728,25.943063671400516,355.1775387728767,287.9729170339514,-60.1298218600577,74.04259904683923,-114.15577280007533,-36.88649144124372,8.271961612702649,-207.4370063993767,-16.96534860245616,-181.08531921153866,-259.3905647287608,-338.5513870499036,186.12219637398334,-204.37376282694078,77.50306658207826,-21.7599847226806,-3.088042435765569
4,-394.93680816106456,-1325.260059427018,-499.8182810761416,717.9074165800321,-999.316646074422,1474.314024115716,880.3568549372528,187.47834626493537,-224.3250793321476,-361.94744602970206,-927.2952291855488,-73.34266748143787,219.37276422114212,203.33116782824328,-850.5839534336442,-640.2232597954518,-432.0754981173861,-129.61611791415064,-33.27661912905795,175.339022715128,206.06438459459355,41.81034049664556,-29.006511355406918,-276.70977589396267,-260.9515904185153,163.54172219311414,-141.9558078915542,280.56072642048514,-188.45891741807475,99.96313814131658,2.6635353415437173,252.0656739241803,30.47970822316078,304.63416729650265,-252.09301725821086,306.858029107031,-231.77365394048908,162.2440748362106,59.14823810039036,-125.08015180689391,252.39210482595556,-412.6633707488152,-61.387985396050084,-165.2326279322946,-74.02556910061115,-7.152046437517833,64.68759928494975,308.82652031914955,-85.2283821636298,133.6170187425745,9.555810545721776,-22.038211027955093,-40.22804398549077,31.40719545932656,-51.27513216529593,-233.76888691169296,-152.74831650893375,-95.69444221652532,-181.32599004815313,-476.90213873231465,-59.5361494223469,-88.39582567278612,-57.61908211475872,79.37025663770346,35.375153102300224,-167.65388884272443,224.2683526274438,169.63137311964874,-30.117666368271102,2.0879996061974637,-68.27783608930937,-155.17191290711165,125.69509436525374,-109.76664137567896,54.36061960181411,185.55081254118073
4,-272.77333960967934,-1190.1112908853897,-283.0883196985914,-118.32146263444307,-1090.2741115862377,971.09585879471,974.1911361246457,-424.41330534578964,-114.75404567558732,119.23869796446715,-229.86650976564516,-587.5904677246897,21.80414236362919,-566.8837945782424,-509.08473411546237,-144.58016619781574,350.46559156863617,272.04514130481,-424.91124497653135,553.8893638822301,175.96030999889416,344.86665386790924,-550.7933677067913,-235.4865615501512,-22.404898627522662,-111.75837932223916,29.44361640090925,411.7507448164739,119.96597440557402,484.0945736060015,112.8244821488984,-64.04782787374351,16.771981774084313,217.786985641254,-368.91597964716675,-8.23372101756729,-22.371575065431035,57.95448653464356,-50.31655645869601,213.58562979288246,217.28947785339358,-212.7938193522918,-81.62691137267629,194.31088075239856,-6.095849863749758,-82.3914978205688,-51.8432423202178,111.70245214781184,42.51712259505665,44.22177884661243,-182.39993948430742,-236.31765121389745,205.6652072444047,52.850155856521496,-41.270850194894386,-140.1524287244052,4.288027438311951,-29.326223708283756,-85.43349852081066,-222.75087238673825,-133.83976533576015,-108.88405248513152,-134.9788467835504,40.41891794662495,50.782914937826334,-7.655368765506704,-120.32116509780562,-65.85734204611161,-11.771933644038224,30.577330483494766,-11.517551386289103,-71.78366928499759,-70.33313949474235,-49.96757246005513,-8.086276693666418,-139.71387106361124
4,193.84387643170263,-571.8565827117949,-111.01179809556163,-204.56145235483325,-935.4385793460831,1750.800531158987,648.3050802298991,101.66505338160461,402.38866701143314,152.95137676693005,-591.7243655270532,-10.550077982153113,61.93229890928713,159.93987886800133,-416.48476047299135,109.08501548241512,-154.24057820881717,66.23032771040282,-136.2584908782736,496.2818475129861,156.00834836280723,593.116740824001,-404.86489986879525,-510.66842542667655,5.039658324225922,32.17740232947493,20.916656784251053,659.1314552829763,-38.77253805080935,354.42763621534897,86.43754661831282,38.6459757654265,156.77894291611696,374.7954977505483,-394.4897536061535,-207.9726493305529,-240.2960544705411,148.75876455964175,-316.22828711606167,165.22602052437406,-62.74923343692447,252.19266564819026,-99.79394819344532,-68.87978126084877,139.21016341635288,-475.103870846489,-113.9344037619781,219.73406029876375,-74.04851687308445,-112.93798669214803,-156.9936207914261,-181.7663452447328,426.1395733541299,-374.73923926366444,-218.6060548005695,-238.5397019316429,-2.547918154184771,51.6672945307247,310.2805013975475,-455.0798040865504,-182.30039156528886,-205.088152962677,-9.537656688353275,-6.546075672046074,-30.70584456204916,-144.96397474896622,406.8123467604065,-23.89678382435347,302.2233791652814,8.118654637950339,482.34942126318526,41.891167097805194,64.82040294751113,32.23788674718591,-54.782826600160135,154.43850755883253
